Name,Address,Rating,Business Status,Place ID,Website,Type
Tecfen Medical,"6100 3B Hollister Avenue Building 3, Unit 3A, Santa Barbara",5.0,OPERATIONAL,ChIJDd_TQ3lA6YAR5kSz5K72qTY,https://tecfenmedical.com/,"health, store, point_of_interest, establishment"
Wells Fargo Bank,"195 North Fairview Avenue, Goleta",2.5,OPERATIONAL,ChIJI0-jdWNA6YARhisjbmkJ0oU,https://www.wellsfargo.com/locator/bank/195__N__FAIRVIEW__AVE_GOLETA_CA_93117/?utm_campaign=Local_Listings&utm_source=Google&group=Community_Bank&loc=WF00992,"bank, atm, finance, point_of_interest, establishment"
Specialty Tool & Bolt,"108 Aero Camino STE A, Goleta",4.7,OPERATIONAL,ChIJZ9Yl4JpA6YARKB9ivWcZovE,http://www.sbbolts.com/,"hardware_store, store, point_of_interest, establishment"
Santa Barbara,Santa Barbara,,,ChIJ1YMtb8cU6YARSHa612Q60cg,http://www.santabarbaraca.gov/,"locality, political"
Best Western Plus South Coast Inn,"5620 Calle Real, Goleta",4.3,OPERATIONAL,ChIJN6TrD3FA6YARrqK_v2HYrdc,https://www.bestwestern.com/en_US/book/hotel-rooms.05521.html?iata=00171880&ssob=BLBWI0004G&cid=BLBWI0004G:google:gmb:05521,"lodging, point_of_interest, establishment"
"The Leta Santa Barbara Goleta, Tapestry Collection by Hilton","5650 Calle Real, Goleta",4.0,OPERATIONAL,ChIJLclMVHBA6YARPzy2RoMfXog,https://www.hilton.com/en/hotels/sbactup-the-leta-santa-barbara-goleta/?SEO_id=GMB-AMER-UP-SBACTUP&y_source=1_NDU3ODU4NzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"lodging, point_of_interest, establishment"
"Motel 6 Goleta, CA - Santa Barbara","5897 Calle Real, Goleta",3.4,OPERATIONAL,ChIJS1yzantA6YAROyYtEEkt-5I,https://www.motel6.com/en/home/motels.ca.goleta.9625.html?lid=Local_Milestone_28&travelAgentNumber=TA001305&corporatePlusNumber=CP792N5W&utm_source=google%20my%20business&utm_medium=listing&utm_campaign=visit%20website,"lodging, point_of_interest, establishment"
Hampton Inn Santa Barbara/Goleta,"5665 Hollister Avenue, Goleta",4.1,OPERATIONAL,ChIJl6OEondA6YARRh7oypv0TG8,https://www.hilton.com/en/hotels/sbagohx-hampton-santa-barbara-goleta/?SEO_id=GMB-AMER-HX-SBAGOHX&y_source=1_MjA4MTY5MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"lodging, point_of_interest, establishment"
Santa Barbara Airport,"500 James Fowler Road, Santa Barbara",4.6,OPERATIONAL,ChIJJ79bfX4_6YARXEGp_YImp6A,https://www.santabarbaraca.gov/gov/depts/flysba/default.asp?utm_source=FlySBA&utm_medium=Redirect&utm_campaign=ReferralTracking/,"airport, point_of_interest, establishment"
Goleta,"25 South La Patera Lane, Goleta",3.6,OPERATIONAL,ChIJcdU2wIVA6YARvNfzRWDZeHg,https://www.amtrak.com/servlet/ContentServer?pagename=am/am2Station/Station_Page&code=GTA,"transit_station, train_station, bus_station, point_of_interest, establishment"
Trader Joe's,"5767 Calle Real, Goleta",4.7,OPERATIONAL,ChIJXWfteHBA6YARp5AjO303CTo,https://locations.traderjoes.com/ca/goleta/110/?utm_source=gmb&utm_medium=organic&utm_campaign=local,"grocery_or_supermarket, supermarket, liquor_store, store, food, health, point_of_interest, establishment"
Bowlero Santa Barbara,"5925 Calle Real, Goleta",4.2,OPERATIONAL,ChIJlSrYQntA6YARcVjgailbF0w,https://www.bowlero.com/location/bowlero-santa-barbara,"bowling_alley, bar, store, restaurant, food, point_of_interest, establishment"
Santa Barbara Airbus,"750 Technology Drive, Goleta",4.6,OPERATIONAL,ChIJl8yx8YY_6YARWXd8GLUsH0c,http://www.sbairbus.com/,"store, point_of_interest, establishment"
CVS,"5875 Calle Real, Goleta",2.2,OPERATIONAL,ChIJ88nkI3tA6YAR-Qi-f3xGve0,https://www.cvs.com/store-locator/goleta-ca-pharmacies/5875-calle-real-goleta-ca-93117/storeid=9156?WT.mc_id=LS_GOOGLE_FS_9156,"drugstore, convenience_store, clothing_store, liquor_store, store, food, health, point_of_interest, establishment"
"Dr. Luke Noronha, MD","5333 Hollister Avenue #250, Goleta",,OPERATIONAL,ChIJb4-LfBSNk4cR4_eUiEFiFBo,https://www.cottagehealth.org/find-a-doctor/profile/luke-noronha-santa-barbara-pediatric-pulmonology/,"doctor, health, point_of_interest, establishment"
Goleta Valley Cottage Hospital,"351 South Patterson Avenue, Santa Barbara",3.4,OPERATIONAL,ChIJlwzk6PQ_6YAR2ewMA0i_5sc,https://www.cottagehealth.org/locations/goleta-valley-cottage-hospital/?utm_source=gmb&utm_medium=CTA&utm_campaign=gmb-gvch,"hospital, doctor, health, point_of_interest, establishment"
Walgreens,"5900 Calle Real, Goleta",2.5,OPERATIONAL,ChIJpdEDSntA6YARc7spfq4Q56A,https://www.walgreens.com/locator/walgreens-5900+calle+real-goleta-ca-93117/id=6289,"drugstore, convenience_store, clothing_store, store, food, health, point_of_interest, establishment"
Subway,"5801 Calle Real C, Goleta",3.6,OPERATIONAL,ChIJJXcIHHtA6YAR41mlf-6Et9Q,https://restaurants.subway.com/united-states/ca/goleta/5801-calle-real?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=7728&utm_campaign=evergreen-2020&y_source=1_MTQ4OTY3NzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"meal_takeaway, restaurant, food, point_of_interest, establishment"
Bank of America (with Drive-thru ATM),"5892 Calle Real, Goleta",2.4,OPERATIONAL,ChIJI2jOMXtA6YARpq0CEcmwK6Y,https://locators.bankofamerica.com/ca/goleta/financial-centers-goleta-9772.html?utm_source=GMBlisting&utm_medium=organic,"bank, finance, point_of_interest, establishment"
Santa Barbara Internal Medicine Group,"5333 Hollister Avenue #255, Santa Barbara",4.7,OPERATIONAL,ChIJD5XkG_U_6YARiy-Z_0ahJ5E,http://sbimg.com/,"point_of_interest, establishment"
Albertsons,"5801 Calle Real, Goleta",4.2,OPERATIONAL,ChIJJXcIHHtA6YARbkzG_IfWN2A,https://local.albertsons.com/ca/goleta/5801-calle-real.html,"grocery_or_supermarket, florist, supermarket, bakery, store, food, point_of_interest, establishment"
"Dr. Jeffrey R. Frazer, MD","5333 Hollister Avenue #250, Santa Barbara",5.0,OPERATIONAL,ChIJO9Dhhl9V2YARn4ZESRQHbaw,https://www.cottagehealth.org/find-a-doctor/profile/jeffrey-frazer-goleta-pediatric-cardiology/,"doctor, health, point_of_interest, establishment"
Goleta,Goleta,,,ChIJ40iJCXlA6YARWE2IAMVEypM,http://www.cityofgoleta.org/,"locality, political"
ENT Associates of Santa Barbara,"5333 Hollister Avenue #155, Santa Barbara",4.9,OPERATIONAL,ChIJD5XkG_U_6YARVVLdm2Ow8aI,http://www.entsb.com/,"hospital, health, point_of_interest, establishment"
CASA of Santa Barbara County,"6144 Calle Real #200, Goleta",5.0,OPERATIONAL,ChIJuW1Zcn4U6YARxDzkIbXsEB8,http://www.sbcasa.org/,"point_of_interest, establishment"
Curvature LLC,"859 Ward Drive # 200, Goleta",4.8,OPERATIONAL,ChIJlVAmELtA6YARzzexCMpnOTs,https://www.curvature.com/?utm_source=google-my-business-listing&utm_medium=organic&utm_content=santa-barbara-gmb-listing,"point_of_interest, establishment"
GraphicInk,"132 Robin Hill Road Unit B, Goleta",4.6,OPERATIONAL,ChIJVdoohKVA6YAR59a9ReLGhOA,http://graphicinksb.com/,"clothing_store, store, point_of_interest, establishment"
"Reaction35, LLC","861 Ward Drive, Santa Barbara",,OPERATIONAL,ChIJPYm-zog_6YAR179x9Am6edw,http://reaction35.com/,"point_of_interest, establishment"
"Dr. Calvin S. Kim, DMD","271 North Fairview Avenue, Goleta",4.7,OPERATIONAL,ChIJQxRZqGNA6YAR-Plc9JIZC9U,http://www.drcalvinkim.com/,"dentist, health, point_of_interest, establishment"
Pavel Robert D DDS,"5901 Encina Road # C1, Goleta",,OPERATIONAL,ChIJ3z-Bt2RA6YAR_pL4eiUUyD0,N/A,"dentist, health, point_of_interest, establishment"
Water Damage Goleta,"5920 Daley Street, Goleta",,OPERATIONAL,ChIJgShp58_yj4ARvQXgTPXR7pY,N/A,"general_contractor, point_of_interest, establishment"
Beds 4 U,"5959 Hollister Avenue Ste B Suite B, Goleta",4.9,OPERATIONAL,ChIJnW07sH5A6YARgqo_HC21V6U,http://www.mattresssantabarbara.com/,"furniture_store, home_goods_store, store, point_of_interest, establishment"
Michaels,"Fairview Center, 187 North Fairview Avenue, Goleta",4.3,OPERATIONAL,ChIJd4RodGNA6YARq3EAtvsCym4,https://locations.michaels.com/ca/goleta/9963/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,"home_goods_store, store, point_of_interest, establishment"
Santa Barbara Humane,"5399 Overpass Road, Santa Barbara",4.6,OPERATIONAL,ChIJu1jWxHRA6YARhiQYYqd8hrU,http://sbhumane.org/,"veterinary_care, point_of_interest, establishment"
Goleta Valley Junior High School,"6100 Stow Canyon Road, Goleta",4.0,OPERATIONAL,ChIJ74-1AWBA6YARu73KIFtDcMw,http://gvjh.sbunified.org/,"school, point_of_interest, establishment"
Enterprise Rent-A-Car,"500 James Fowler Road, Santa Barbara",4.1,OPERATIONAL,ChIJnQcoCII_6YAR59WiqpnaS00,https://www.enterprise.com/en/car-rental-locations/us/ca/santa-barbara-municipal-airport-320k.html?mcid=yext:245709,"car_rental, point_of_interest, establishment"
Trabucco & Associates Inc,"5425 Hollister Avenue # 160, Santa Barbara",,OPERATIONAL,ChIJuQ0iKvU_6YARg-Vzzy0WWOg,N/A,"general_contractor, point_of_interest, establishment"
Banc of California,"197 North Fairview Avenue, Goleta",3.3,OPERATIONAL,ChIJvRqadWNA6YAR1ZOIsRfQDRU,https://bancofcal.com/location/goleta/,"bank, atm, finance, point_of_interest, establishment"
Toyota of Santa Barbara,"5611 Hollister Avenue, Goleta",4.7,OPERATIONAL,ChIJl6KHsXdA6YARysrHbXmAKkc,https://www.toyotaofsantabarbara.com/,"car_dealer, store, point_of_interest, establishment"
South Coast Deli-Patterson,"185 South Patterson Avenue, Santa Barbara",4.6,OPERATIONAL,ChIJiYrsoPU_6YARz_dyDFV6EjU,http://southcoastdeli.com/,"store, restaurant, food, point_of_interest, establishment"
Enterprise Rent-A-Car,"5959 Hollister Avenue suite b, Goleta",4.1,OPERATIONAL,ChIJnW07sH5A6YARzw1f6fkiO6o,https://www.enterprise.com/en/car-rental-locations/us/ca/goleta-32a1.html?mcid=yext:245709,"car_rental, point_of_interest, establishment"
Dr. Robin P Knauss MD,"351 South Patterson Avenue, Santa Barbara",,OPERATIONAL,ChIJlwzk6PQ_6YARBTFM00v3R0I,N/A,"doctor, health, point_of_interest, establishment"
Lloyd Suzuki DDS,"122 South Patterson Avenue #212, Goleta",5.0,OPERATIONAL,ChIJzwpJeApA6YARletX6fXD7Jg,http://www.greatsmilesb.com/,"dentist, health, point_of_interest, establishment"
Metropolitan Fairview Theatre,"225 North Fairview Avenue, Goleta",4.2,OPERATIONAL,ChIJRQmGdWNA6YARADQcyr2jPTw,https://www.metrotheatres.com/goleta/fairview-theatre/showtimes/,"movie_theater, point_of_interest, establishment"
Taco Bell,"5980 Hollister Avenue, Goleta",4.0,OPERATIONAL,ChIJe402p35A6YARDUH3mKGHsnQ,https://locations.tacobell.com/ca/goleta/5980-hollister-avenue.html?utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=027773&utm_content=website&y_source=1_NjE0Mjg4My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"restaurant, food, point_of_interest, establishment"
California School of Law | Online Law School,"5276 Hollister Avenue, Goleta",3.4,OPERATIONAL,ChIJzQMqu_U_6YARMGk39BnaEB8,https://californiaschooloflaw.com/,"point_of_interest, establishment"
Smoke4Less,"5801 Calle Real suite d, Goleta",3.8,OPERATIONAL,ChIJJXcIHHtA6YARvnpqAk_gR68,N/A,"store, point_of_interest, establishment"
Encina Meadows Apartments,"5839 Encina Road #107, Goleta",4.0,OPERATIONAL,ChIJa9DV1WRA6YARz9LKOWooDjM,https://www.encinameadows.com/?utm_source=apartmentseo&utm_medium=googlebusinessprofile&utm_campaign=organicmaplisting,"real_estate_agency, point_of_interest, establishment"
Saint Raphael Catholic Church,"5444 Hollister Avenue, Santa Barbara",4.8,OPERATIONAL,ChIJ3WftgIo_6YARdH-rKbkH3tw,https://straphaelsb.org/,"church, place_of_worship, point_of_interest, establishment"
Wolfe & Associates Property Services,"173 Chapel Street, Santa Barbara",3.4,OPERATIONAL,ChIJ82NIaPU_6YAR2kHrK7e3Yzk,http://www.rlwa.com/,"point_of_interest, establishment"
Gold's Gym,"6144 Calle Real, Goleta",3.3,OPERATIONAL,ChIJaSex_odA6YARy_VA4m4qkuU,https://www.goldsgym.com/goleta-ca/,"gym, health, point_of_interest, establishment"
Maravilla,"5486 Calle Real, Santa Barbara",4.4,OPERATIONAL,ChIJrcYrSHNA6YARHyv5tDccRqk,https://www.srgseniorliving.com/santa-barbara-ca-maravilla/,"health, point_of_interest, establishment"
Sansum Clinic Goleta Family Medicine,"122 South Patterson Avenue, Santa Barbara",4.0,OPERATIONAL,ChIJzwpJeApA6YAR4OXl2pUFcQs,http://www.sansumclinic.org/body.cfm?id=300&action=detail&ref=7,"doctor, health, point_of_interest, establishment"
Minhan Technologies,"35 South La Patera Lane Units BC, Goleta",,OPERATIONAL,ChIJc0E7R4RA6YARrETvZAp2u3E,http://www.minhantech.com/,"point_of_interest, establishment"
7-Eleven,"5810 Hollister Avenue, Goleta",2.3,OPERATIONAL,ChIJv96oDHlA6YARw98PCuPXcNo,https://www.7-eleven.com/locations/ca/goleta/5810-hollister-18823,"convenience_store, store, food, point_of_interest, establishment"
Swink Chiropractic Wellness,"139 North Fairview Avenue, Goleta",4.9,OPERATIONAL,ChIJQxRZqGNA6YARmTjIbfa-wIk,http://www.swinkchiropractic.com/,"health, point_of_interest, establishment"
Calle Real Shopping Center,"5660 Calle Real, Goleta",4.3,OPERATIONAL,ChIJc92IkXpA6YARujzdR5HzoIY,https://www.towbes.com/calle-real-center/,"shopping_mall, point_of_interest, establishment"
ABC Supply Co. Inc.,"122 Aero Camino, Goleta",4.2,OPERATIONAL,ChIJ7XQ_GJtA6YARbo81nanmirs,https://www.abcsupply.com/locations/location?BranchNumber=160,"store, point_of_interest, establishment"
Impulse,"6144 Calle Real #200, Goleta",4.2,OPERATIONAL,ChIJuQ0iKvU_6YARKmAI2Ai7TB8,https://impulse.net/,"point_of_interest, establishment"
Budget Car Rental,"500 James Fowler Road, Santa Barbara",3.5,OPERATIONAL,ChIJnQcoCII_6YARrYmfvcr6Yf4,https://www.budget.com/en/locations/us/ca/santa-barbara/sba,"car_rental, point_of_interest, establishment"
Praevium Research Inc,"601 Pine Avenue Suite C, Goleta",5.0,OPERATIONAL,ChIJd90_xfU_6YARDXxD5bOSZTU,http://www.praevium.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=7356857581815654525,"point_of_interest, establishment"
Kellogg Elementary School,"475 Cambridge Drive, Goleta",4.3,OPERATIONAL,ChIJB5GhFG9A6YAR-Gv4_fwvxvk,https://www.gusd.us/kellogg,"primary_school, school, point_of_interest, establishment"
Network Medical Women's Center,"185 South Patterson Avenue Suite C, Santa Barbara",4.4,OPERATIONAL,ChIJiYrsoPU_6YAR9quQcQPGAa4,http://networkmedical.org/,"local_government_office, health, point_of_interest, establishment"
Goleta,Goleta,,,ChIJ40iJCXlA6YARWE2IAMVEypM,http://www.cityofgoleta.org/,"locality, political"
Best Western Plus South Coast Inn,"5620 Calle Real, Goleta",4.3,OPERATIONAL,ChIJN6TrD3FA6YARrqK_v2HYrdc,https://www.bestwestern.com/en_US/book/hotel-rooms.05521.html?iata=00171880&ssob=BLBWI0004G&cid=BLBWI0004G:google:gmb:05521,"lodging, point_of_interest, establishment"
"The Leta Santa Barbara Goleta, Tapestry Collection by Hilton","5650 Calle Real, Goleta",4.0,OPERATIONAL,ChIJLclMVHBA6YARPzy2RoMfXog,https://www.hilton.com/en/hotels/sbactup-the-leta-santa-barbara-goleta/?SEO_id=GMB-AMER-UP-SBACTUP&y_source=1_NDU3ODU4NzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"lodging, point_of_interest, establishment"
Extended Stay America - Santa Barbara - Calle Real,"4870 Calle Real, Santa Barbara",3.7,OPERATIONAL,ChIJK5MgZwBA6YAR5Uvqr7JOicI,https://www.extendedstayamerica.com/hotels/ca/santa-barbara/calle-real?channel=gmb-listing&utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,"lodging, point_of_interest, establishment"
Hampton Inn Santa Barbara/Goleta,"5665 Hollister Avenue, Goleta",4.1,OPERATIONAL,ChIJl6OEondA6YARRh7oypv0TG8,https://www.hilton.com/en/hotels/sbagohx-hampton-santa-barbara-goleta/?SEO_id=GMB-AMER-HX-SBAGOHX&y_source=1_MjA4MTY5MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"lodging, point_of_interest, establishment"
"Motel 6 Goleta, CA - Santa Barbara","5897 Calle Real, Goleta",3.4,OPERATIONAL,ChIJS1yzantA6YAROyYtEEkt-5I,https://www.motel6.com/en/home/motels.ca.goleta.9625.html?lid=Local_Milestone_28&travelAgentNumber=TA001305&corporatePlusNumber=CP792N5W&utm_source=google%20my%20business&utm_medium=listing&utm_campaign=visit%20website,"lodging, point_of_interest, establishment"
"Dr. Luke Noronha, MD","5333 Hollister Avenue #250, Goleta",,OPERATIONAL,ChIJb4-LfBSNk4cR4_eUiEFiFBo,https://www.cottagehealth.org/find-a-doctor/profile/luke-noronha-santa-barbara-pediatric-pulmonology/,"doctor, health, point_of_interest, establishment"
Trader Joe's,"5767 Calle Real, Goleta",4.7,OPERATIONAL,ChIJXWfteHBA6YARp5AjO303CTo,https://locations.traderjoes.com/ca/goleta/110/?utm_source=gmb&utm_medium=organic&utm_campaign=local,"grocery_or_supermarket, liquor_store, supermarket, health, store, food, point_of_interest, establishment"
Goleta Valley Cottage Hospital,"351 South Patterson Avenue, Santa Barbara",3.4,OPERATIONAL,ChIJlwzk6PQ_6YAR2ewMA0i_5sc,https://www.cottagehealth.org/locations/goleta-valley-cottage-hospital/?utm_source=gmb&utm_medium=CTA&utm_campaign=gmb-gvch,"hospital, doctor, health, point_of_interest, establishment"
Santa Barbara Internal Medicine Group,"5333 Hollister Avenue #255, Santa Barbara",4.7,OPERATIONAL,ChIJD5XkG_U_6YARiy-Z_0ahJ5E,http://sbimg.com/,"point_of_interest, establishment"
Lloyd Suzuki DDS,"122 South Patterson Avenue #212, Goleta",5.0,OPERATIONAL,ChIJzwpJeApA6YARletX6fXD7Jg,http://www.greatsmilesb.com/,"dentist, health, point_of_interest, establishment"
ENT Associates of Santa Barbara,"5333 Hollister Avenue #155, Santa Barbara",4.9,OPERATIONAL,ChIJD5XkG_U_6YARVVLdm2Ow8aI,http://www.entsb.com/,"hospital, health, point_of_interest, establishment"
Play It Again Sports,"157 South Turnpike Road, Santa Barbara",4.1,OPERATIONAL,ChIJpcWU4P0_6YARzCCruf3V4Ww,http://www.playitagainsportssantabarbara.com/,"bicycle_store, store, point_of_interest, establishment"
"Dr. Jeffrey R. Frazer, MD","5333 Hollister Avenue #250, Santa Barbara",5.0,OPERATIONAL,ChIJO9Dhhl9V2YARn4ZESRQHbaw,https://www.cottagehealth.org/find-a-doctor/profile/jeffrey-frazer-goleta-pediatric-cardiology/,"doctor, health, point_of_interest, establishment"
Sierra Property Management,"5290 Overpass Road Bldg C, Santa Barbara",3.9,OPERATIONAL,ChIJGXXOtQtA6YARh7Ezf9D16tI,http://www.sierrapropsb.com/,"real_estate_agency, point_of_interest, establishment"
Turnpike Shopping Center,"161 South Turnpike Road, Santa Barbara",4.3,OPERATIONAL,ChIJr-LVc_4_6YARoC7bOfj2pNU,N/A,"shopping_mall, point_of_interest, establishment"
CVS,"5875 Calle Real, Goleta",2.2,OPERATIONAL,ChIJ88nkI3tA6YAR-Qi-f3xGve0,https://www.cvs.com/store-locator/goleta-ca-pharmacies/5875-calle-real-goleta-ca-93117/storeid=9156?WT.mc_id=LS_GOOGLE_FS_9156,"drugstore, convenience_store, liquor_store, health, clothing_store, store, food, point_of_interest, establishment"
Casa Rhoda #2,"165 Santa Ana Avenue, Santa Barbara",,OPERATIONAL,ChIJpbIIuvc_6YAR72mbw9UbMhE,https://casarhodainc.com/,"health, point_of_interest, establishment"
California School of Law | Online Law School,"5276 Hollister Avenue, Goleta",3.4,OPERATIONAL,ChIJzQMqu_U_6YARMGk39BnaEB8,https://californiaschooloflaw.com/,"point_of_interest, establishment"
Eastern Goleta Valley,Eastern Goleta Valley,,,ChIJ-ZNr3P4_6YARYGLDzDHHv7U,N/A,"locality, political"
Sansum Clinic Goleta Family Medicine,"122 South Patterson Avenue, Santa Barbara",4.0,OPERATIONAL,ChIJzwpJeApA6YAR4OXl2pUFcQs,http://www.sansumclinic.org/body.cfm?id=300&action=detail&ref=7,"doctor, health, point_of_interest, establishment"
Santa Barbara Humane,"5399 Overpass Road, Santa Barbara",4.6,OPERATIONAL,ChIJu1jWxHRA6YARhiQYYqd8hrU,http://sbhumane.org/,"veterinary_care, point_of_interest, establishment"
Santa Barbara Airbus,"750 Technology Drive, Goleta",4.6,OPERATIONAL,ChIJl8yx8YY_6YARWXd8GLUsH0c,http://www.sbairbus.com/,"store, point_of_interest, establishment"
South Coast Deli-Patterson,"185 South Patterson Avenue, Santa Barbara",4.6,OPERATIONAL,ChIJiYrsoPU_6YARz_dyDFV6EjU,http://southcoastdeli.com/,"store, restaurant, food, point_of_interest, establishment"
Curvature LLC,"859 Ward Drive # 200, Goleta",4.8,OPERATIONAL,ChIJlVAmELtA6YARzzexCMpnOTs,https://www.curvature.com/?utm_source=google-my-business-listing&utm_medium=organic&utm_content=santa-barbara-gmb-listing,"point_of_interest, establishment"
"Reaction35, LLC","861 Ward Drive, Santa Barbara",,OPERATIONAL,ChIJPYm-zog_6YAR179x9Am6edw,http://reaction35.com/,"point_of_interest, establishment"
Dr. Robin P Knauss MD,"351 South Patterson Avenue, Santa Barbara",,OPERATIONAL,ChIJlwzk6PQ_6YARBTFM00v3R0I,N/A,"doctor, health, point_of_interest, establishment"
Trabucco & Associates Inc,"5425 Hollister Avenue # 160, Santa Barbara",,OPERATIONAL,ChIJuQ0iKvU_6YARg-Vzzy0WWOg,N/A,"general_contractor, point_of_interest, establishment"
Subway,"5801 Calle Real C, Goleta",3.6,OPERATIONAL,ChIJJXcIHHtA6YAR41mlf-6Et9Q,https://restaurants.subway.com/united-states/ca/goleta/5801-calle-real?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=7728&utm_campaign=evergreen-2020&y_source=1_MTQ4OTY3NzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"meal_takeaway, restaurant, food, point_of_interest, establishment"
Albertsons,"5801 Calle Real, Goleta",4.2,OPERATIONAL,ChIJJXcIHHtA6YARbkzG_IfWN2A,https://local.albertsons.com/ca/goleta/5801-calle-real.html,"grocery_or_supermarket, supermarket, florist, bakery, store, food, point_of_interest, establishment"
San Marcos High School,"4750 Hollister Avenue, Santa Barbara",3.7,OPERATIONAL,ChIJS6TPwFUV6YARrTTtqs1HXWk,http://sanmarcos.sbunified.org/,"secondary_school, school, point_of_interest, establishment"
Wolfe & Associates Property Services,"173 Chapel Street, Santa Barbara",3.4,OPERATIONAL,ChIJ82NIaPU_6YAR2kHrK7e3Yzk,http://www.rlwa.com/,"point_of_interest, establishment"
Toyota of Santa Barbara,"5611 Hollister Avenue, Goleta",4.7,OPERATIONAL,ChIJl6KHsXdA6YARysrHbXmAKkc,https://www.toyotaofsantabarbara.com/,"car_dealer, store, point_of_interest, establishment"
Meridian Group Real Estate Management,"5290 Overpass Road Building D, Santa Barbara",3.6,OPERATIONAL,ChIJGXXOtQtA6YARGyVjcZsCJ7U,http://meridiangrouprem.com/,"point_of_interest, establishment"
Network Medical Women's Center,"185 South Patterson Avenue Suite C, Santa Barbara",4.4,OPERATIONAL,ChIJiYrsoPU_6YAR9quQcQPGAa4,http://networkmedical.org/,"local_government_office, health, point_of_interest, establishment"
New Directions Travel,"5276 Hollister Avenue STE 207, Santa Barbara",4.9,OPERATIONAL,ChIJzQMqu_U_6YARzw9CKZoR_gA,https://www.newdirectionstravel.org/,"point_of_interest, establishment"
Santa Barbara Orchid Estate,"1250 Orchid Drive, Santa Barbara",4.3,OPERATIONAL,ChIJLxNz-Og_6YARytFw0cJN7So,http://www.sborchid.com/,"point_of_interest, establishment"
Saint Raphael Catholic Church,"5444 Hollister Avenue, Santa Barbara",4.8,OPERATIONAL,ChIJ3WftgIo_6YARdH-rKbkH3tw,https://straphaelsb.org/,"church, place_of_worship, point_of_interest, establishment"
Ralphs,"5170 Hollister Avenue, Goleta",4.0,OPERATIONAL,ChIJ23X15fY_6YAR2yyc73QaPRk,https://www.ralphs.com/stores/grocery/ca/goleta/goleta/703/00010?cid=loc_70300010_gmb,"grocery_or_supermarket, florist, bakery, liquor_store, health, store, food, point_of_interest, establishment"
Maravilla,"5486 Calle Real, Santa Barbara",4.4,OPERATIONAL,ChIJrcYrSHNA6YARHyv5tDccRqk,https://www.srgseniorliving.com/santa-barbara-ca-maravilla/,"health, point_of_interest, establishment"
Dr. John R Dexter MD,"351 South Patterson Avenue, Santa Barbara",,OPERATIONAL,ChIJlwzk6PQ_6YARsXK9oIj2LTw,http://doctors.cottagehealth.org/john-dexter-hyperbaric-medicine-santa-barbara,"physiotherapist, doctor, point_of_interest, health, establishment"
"Dr. Steven B. Hollstien, MD","5333 Hollister Avenue #150, Santa Barbara",5.0,OPERATIONAL,ChIJD5XkG_U_6YARYlJGpW-OIyE,https://www.cottagehealth.org/find-a-doctor/profile/steven-hollstien-santa-barbara-orthopedic-surgery/,"doctor, point_of_interest, health, establishment"
"Dr. Howard D. Roberts, MD","5333 Hollister Avenue # 130, Santa Barbara",,OPERATIONAL,ChIJD5XkG_U_6YARjT_NSJoRxEo,N/A,"doctor, point_of_interest, health, establishment"
Hollister Elementary School,"4950 Anita Lane, Santa Barbara",4.0,OPERATIONAL,ChIJR18gnfw_6YARJjeEOLaqAL4,https://www.gusd.us/hollister,"primary_school, school, point_of_interest, establishment"
Center For Womens Health Care,"5333 Hollister Avenue #175, Santa Barbara",3.0,OPERATIONAL,ChIJAZno__EU6YARe-fibLC8mKo,https://www.centerforwomenshealthcare.com/,"doctor, point_of_interest, health, establishment"
Lane Farms,"5091 Hollister Avenue, Santa Barbara",4.7,OPERATIONAL,ChIJtX-5Uvc_6YAR3olOnFSHAqY,http://www.lanefarmssb.com/,"point_of_interest, establishment"
Magnolia Shopping Center,"5124 Hollister Avenue, Santa Barbara",4.3,OPERATIONAL,ChIJVT_u__Y_6YARux-e2xj3ALM,N/A,"shopping_mall, point_of_interest, establishment"
Sansum Clinic Occupational Medicine,"101 South Patterson Avenue, Santa Barbara",3.4,OPERATIONAL,ChIJpcUBfQpA6YAR_4_kdbePp70,https://www.sansumclinic.org/medical-services/medical-service/details/occupational-medicine,"point_of_interest, health, establishment"
Stephen Hardy - Aflac Insurance Agent,"5266 Hollister Avenue Ste 242, Santa Barbara",,OPERATIONAL,ChIJd90_xfU_6YARN7S8DxtyFo8,http://local.aflac.com/stephen_hardy/Agent,"insurance_agency, point_of_interest, establishment"
Bank of America (with Drive-thru ATM),"5892 Calle Real, Goleta",2.4,OPERATIONAL,ChIJI2jOMXtA6YARpq0CEcmwK6Y,https://locators.bankofamerica.com/ca/goleta/financial-centers-goleta-9772.html?utm_source=GMBlisting&utm_medium=organic,"bank, finance, point_of_interest, establishment"
